source,psq_entity_key,id,name,vat_number,kvk_number,country,last_trx_date,activity_detail_status,merchant_activity_status,type_of_activity,contracting_method,legal_form,mcc,vintage_date,contract_status,active_contracts,contract_category_descriptions
PASS,PASS:2001023278-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001023278-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00465,VAT800000464,70000464,AT,2025-08-31,Active in last 12 months,Inactive,CP,F2F,,4900,,Cancelled,,Travel services
Way4,Way4:2002593175-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002593175-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00466,VAT800000465,70000465,NL,2025-09-05,Inactive >12 months,Active,CNP,NF2F,,5411,,ActiveBO,,Public sector
PASS,PASS:2001182422-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001182422-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00467,VAT800000466,70000466,BE,2025-09-10,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,,Entered,,Mobility services
Way4,Way4:2001374658-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001374658-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00468,VAT800000467,70000467,FR,2025-09-15,Active in last 12 months,Active,CP,F2F,,5999,,Terminated,,Retail payments
PASS,PASS:2001377703-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001377703-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00469,VAT800000468,70000468,LU,2025-09-20,Inactive >12 months,Inactive,CNP,NF2F,,5732,,Active,,Hospitality terminals
Way4,Way4:2001505078-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001505078-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00470,VAT800000469,70000469,ES,2025-09-25,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,,Cancelled,,Digital commerce
PASS,PASS:2001348096-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001348096-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00471,VAT800000470,70000470,DE,2025-09-30,Active in last 12 months,Inactive,CP,F2F,,7999,,ActiveBO,,Travel services
Way4,Way4:2001675011-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001675011-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00472,VAT800000471,70000471,GB,2025-10-05,Inactive >12 months,Active,CNP,NF2F,,4121,,Entered,,Public sector
PASS,PASS:2000675328-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000675328-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00473,VAT800000472,70000472,AT,2025-10-10,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,,Terminated,,Mobility services
Way4,Way4:2000961657-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000961657-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00474,VAT800000473,70000473,NL,2025-10-15,Active in last 12 months,Active,CP,F2F,,5411,,Active,,Retail payments
PASS,PASS:2002509751-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002509751-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00475,VAT800000474,70000474,BE,2025-10-20,Inactive >12 months,Inactive,CNP,NF2F,,5812,,Cancelled,,Hospitality terminals
Way4,Way4:2002524289-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002524289-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00476,VAT800000475,70000475,FR,2025-10-25,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,,ActiveBO,,Digital commerce
PASS,PASS:2002588546-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002588546-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00477,VAT800000476,70000476,LU,2025-10-30,Active in last 12 months,Inactive,CP,F2F,,5732,,Entered,,Travel services
Way4,Way4:2001239653-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001239653-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00478,VAT800000477,70000477,ES,2025-11-04,Inactive >12 months,Active,CNP,NF2F,,7011,,Terminated,,Public sector
PASS,PASS:2001400551-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001400551-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00479,VAT800000478,70000478,DE,2025-11-09,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,,Active,,Mobility services
Way4,Way4:2000210473-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000210473-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00480,VAT800000479,70000479,GB,2025-11-14,Active in last 12 months,Active,CP,F2F,,4121,,Cancelled,,Retail payments
PASS,PASS:2002549699-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002549699-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00481,VAT800000480,70000480,AT,2025-11-19,Inactive >12 months,Inactive,CNP,NF2F,,4900,,ActiveBO,,Hospitality terminals
Way4,Way4:2002588864-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002588864-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00482,VAT800000481,70000481,NL,2025-11-24,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,,Entered,,Digital commerce
PASS,PASS:2002590281-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002590281-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00483,VAT800000482,70000482,BE,2025-11-29,Active in last 12 months,Inactive,CP,F2F,,5812,,Terminated,,Travel services
Way4,Way4:2001314272-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001314272-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00484,VAT800000483,70000483,FR,2025-12-04,Inactive >12 months,Active,CNP,NF2F,,5999,,Active,,Public sector
PASS,PASS:2001491417-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001491417-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00485,VAT800000484,70000484,LU,2025-12-09,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,,Cancelled,,Mobility services
Way4,Way4:2002563241-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002563241-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00486,VAT800000485,70000485,ES,2025-12-14,Active in last 12 months,Active,CP,F2F,,7011,,ActiveBO,,Retail payments
PASS,PASS:2002612781-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002612781-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00487,VAT800000486,70000486,DE,2025-12-19,Inactive >12 months,Inactive,CNP,NF2F,,7999,,Entered,,Hospitality terminals
Way4,Way4:2002598983-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002598983-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00488,VAT800000487,70000487,GB,2025-12-24,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,,Terminated,,Digital commerce
PASS,PASS:2002608261-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002608261-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00489,VAT800000488,70000488,AT,2025-12-29,Active in last 12 months,Inactive,CP,F2F,,4900,,Active,,Travel services
Way4,Way4:2002700957-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002700957-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00490,VAT800000489,70000489,NL,2026-01-03,Inactive >12 months,Active,CNP,NF2F,,5411,,Cancelled,,Public sector
PASS,PASS:2001234406-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001234406-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00491,VAT800000490,70000490,BE,2026-01-08,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,,ActiveBO,,Mobility services
Way4,Way4:2001577044-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001577044-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00492,VAT800000491,70000491,FR,2026-01-13,Active in last 12 months,Active,CP,F2F,,5999,,Entered,,Retail payments
PASS,PASS:2001506783-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001506783-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00493,VAT800000492,70000492,LU,2026-01-18,Inactive >12 months,Inactive,CNP,NF2F,,5732,,Terminated,,Hospitality terminals
Way4,Way4:2000734138-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000734138-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00494,VAT800000493,70000493,ES,2026-01-23,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,,Active,,Digital commerce
PASS,PASS:2002611068-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002611068-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00495,VAT800000494,70000494,DE,2026-01-28,Active in last 12 months,Inactive,CP,F2F,,7999,,Cancelled,,Travel services
Way4,Way4:2001185065-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001185065-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00496,VAT800000495,70000495,GB,2026-02-02,Inactive >12 months,Active,CNP,NF2F,,4121,,ActiveBO,,Public sector
PASS,PASS:2001203357-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001203357-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00497,VAT800000496,70000496,AT,2026-02-07,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,,Entered,,Mobility services
Way4,Way4:2001673205-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001673205-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00498,VAT800000497,70000497,NL,2026-02-12,Active in last 12 months,Active,CP,F2F,,5411,,Terminated,,Retail payments
PASS,PASS:2001683332-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001683332-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00499,VAT800000498,70000498,BE,2026-02-17,Inactive >12 months,Inactive,CNP,NF2F,,5812,,Active,,Hospitality terminals
Way4,Way4:2002611971-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002611971-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00500,VAT800000499,70000499,FR,2026-02-22,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,,Cancelled,,Digital commerce
PASS,PASS:2001142528-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001142528-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00501,VAT800000500,70000500,LU,2026-02-27,Active in last 12 months,Inactive,CP,F2F,,5732,,ActiveBO,,Travel services
Way4,Way4:2001148119-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001148119-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00502,VAT800000501,70000501,ES,2026-03-04,Inactive >12 months,Active,CNP,NF2F,,7011,,Entered,,Public sector
PASS,PASS:2001160747-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001160747-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00503,VAT800000502,70000502,DE,2026-03-09,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,,Terminated,,Mobility services
Way4,Way4:2001162936-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001162936-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00504,VAT800000503,70000503,GB,2026-03-14,Active in last 12 months,Active,CP,F2F,,4121,,Active,,Retail payments
PASS,PASS:2001248555-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001248555-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00505,VAT800000504,70000504,AT,2026-03-19,Inactive >12 months,Inactive,CNP,NF2F,,4900,,Cancelled,,Hospitality terminals
Way4,Way4:2002612935-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002612935-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00506,VAT800000505,70000505,NL,2026-03-24,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,,ActiveBO,,Digital commerce
PASS,PASS:2001494203-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001494203-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00507,VAT800000506,70000506,BE,2026-03-29,Active in last 12 months,Inactive,CP,F2F,,5812,,Entered,,Travel services
Way4,Way4:2000798519-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000798519-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00508,VAT800000507,70000507,FR,2026-04-03,Inactive >12 months,Active,CNP,NF2F,,5999,,Terminated,,Public sector
PASS,PASS:2002529817-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002529817-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00509,VAT800000508,70000508,LU,2026-04-08,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,,Active,,Mobility services
Way4,Way4:2001228694-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001228694-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00510,VAT800000509,70000509,ES,2026-04-13,Active in last 12 months,Active,CP,F2F,,7011,,Cancelled,,Retail payments
PASS,PASS:2001246587-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001246587-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00511,VAT800000510,70000510,DE,2026-04-18,Inactive >12 months,Inactive,CNP,NF2F,,7999,,ActiveBO,,Hospitality terminals
Way4,Way4:2001261675-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001261675-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00512,VAT800000511,70000511,GB,2026-04-23,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,,Entered,,Digital commerce
PASS,PASS:2001268718-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001268718-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00513,VAT800000512,70000512,AT,2026-04-28,Active in last 12 months,Inactive,CP,F2F,,4900,,Terminated,,Travel services
Way4,Way4:2002543046-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002543046-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00514,VAT800000513,70000513,NL,2026-05-03,Inactive >12 months,Active,CNP,NF2F,,5411,,Active,,Public sector
PASS,PASS:2002604037-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002604037-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00515,VAT800000514,70000514,BE,2026-05-08,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,,Cancelled,,Mobility services
Way4,Way4:2001540426-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001540426-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00516,VAT800000515,70000515,FR,2026-05-13,Active in last 12 months,Active,CP,F2F,,5999,,ActiveBO,,Retail payments
PASS,PASS:2001591845-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001591845-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00517,VAT800000516,70000516,LU,2026-05-18,Inactive >12 months,Inactive,CNP,NF2F,,5732,,Entered,,Hospitality terminals
Way4,Way4:2001396473-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001396473-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00518,VAT800000517,70000517,ES,2026-05-23,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,,Terminated,,Digital commerce
PASS,PASS:2001341466-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001341466-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00519,VAT800000518,70000518,DE,2026-05-28,Active in last 12 months,Inactive,CP,F2F,,7999,,Active,,Travel services
Way4,Way4:2000635482-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000635482-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00520,VAT800000519,70000519,GB,2026-06-02,Inactive >12 months,Active,CNP,NF2F,,4121,,Cancelled,,Public sector
PASS,PASS:2000674054-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2000674054-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00521,VAT800000520,70000520,AT,2025-01-03,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,,ActiveBO,,Mobility services
Way4,Way4:2002528632-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002528632-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Northstar Market 00522,VAT800000521,70000521,NL,2025-01-08,Active in last 12 months,Active,CP,F2F,,5411,,Entered,,Retail payments
PASS,PASS:2002593205-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002593205-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Blue Harbor Cafe 00523,VAT800000522,70000522,BE,2025-01-13,Inactive >12 months,Inactive,CNP,NF2F,,5812,,Terminated,,Hospitality terminals
Way4,Way4:2002700720-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002700720-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Atlas Mobility 00524,VAT800000523,70000523,FR,2025-01-18,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,,Active,,Digital commerce
PASS,PASS:2001153864-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001153864-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Greenline Retail 00525,VAT800000524,70000524,LU,2025-01-23,Active in last 12 months,Inactive,CP,F2F,,5732,,Cancelled,,Travel services
Way4,Way4:2001571879-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001571879-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Pixel Commerce 00526,VAT800000525,70000525,ES,2025-01-28,Inactive >12 months,Active,CNP,NF2F,,7011,,ActiveBO,,Public sector
PASS,PASS:2002616132-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2002616132-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Urban Travel Hub 00527,VAT800000526,70000526,DE,2025-02-02,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,,Entered,,Mobility services
Way4,Way4:2001427697-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001427697-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Nova Pharmacy 00528,VAT800000527,70000527,GB,2025-02-07,Active in last 12 months,Active,CP,F2F,,4121,,Terminated,,Retail payments
PASS,PASS:2001658206-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,2001658206-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B02,Lumen Services 00529,VAT800000528,70000528,AT,2025-02-12,Inactive >12 months,Inactive,CNP,NF2F,,4900,,Active,,Hospitality terminals
